RegionID,SizeRank,RegionName,RegionType,StateName,2008-02-29,2008-03-31,2008-04-30,2008-05-31,2008-06-30,2008-07-31,2008-08-31,2008-09-30,2008-10-31,2008-11-30,2008-12-31,2009-01-31,2009-02-28,2009-03-31,2009-04-30,2009-05-31,2009-06-30,2009-07-31,2009-08-31,2009-09-30,2009-10-31,2009-11-30,2009-12-31,2010-01-31,2010-02-28,2010-03-31,2010-04-30,2010-05-31,2010-06-30,2010-07-31,2010-08-31,2010-09-30,2010-10-31,2010-11-30,2010-12-31,2011-01-31,2011-02-28,2011-03-31,2011-04-30,2011-05-31,2011-06-30,2011-07-31,2011-08-31,2011-09-30,2011-10-31,2011-11-30,2011-12-31,2012-01-31,2012-02-29,2012-03-31,2012-04-30,2012-05-31,2012-06-30,2012-07-31,2012-08-31,2012-09-30,2012-10-31,2012-11-30,2012-12-31,2013-01-31,2013-02-28,2013-03-31,2013-04-30,2013-05-31,2013-06-30,2013-07-31,2013-08-31,2013-09-30,2013-10-31,2013-11-30,2013-12-31,2014-01-31,2014-02-28,2014-03-31,2014-04-30,2014-05-31,2014-06-30,2014-07-31,2014-08-31,2014-09-30,2014-10-31,2014-11-30,2014-12-31,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31
394367,69,"Baton Rouge, LA",Msa,LA,168000.0,170000.0,169000.0,173000.0,170000.0,176900.0,172500.0,165950.0,170750.0,163400.0,156350.0,165000.0,170000.0,166700.0,170000.0,174450.0,175000.0,174000.0,165950.0,163000.0,165000.0,165000.0,159900.0,159950.0,165000.0,169950.0,168950.0,160900.0,169900.0,167000.0,171000.0,175000.0,162000.0,174950.0,168800.0,168350.0,165000.0,167950.0,165950.0,165000.0,174750.0,174950.0,173000.0,170000.0,169500.0,170000.0,174533.0,161250.0,172000.0,170000.0,173950.0,177250.0,174000.0,179900.0,175000.0,175005.0,174950.0,176775.0,163400.0,167842.0,170438.0,175000.0,180000.0,179900.0,179500.0,177000.0,180000.0,175000.0,174350.0,173000.0,189110.0,175000.0,168000.0,179900.0,185000.0,179900.0,189000.0,185000.0,181000.0,178000.0,183900.0,183898.0,184000.0,175000.0,195000.0,184400.0,189913.0,194250.0,190000.0,190000.0,187900.0,184000.0,186400.0,189000.0,186000.0,181450.0,190000.0,186470.0,192000.0,192200.0,195000.0,195000.0,197950.0,194900.0,188470.0,178000.0,177400.0,172900.0,181900.0,188900.0,189900.0,187750.0,199900.0,197750.0,194700.0,199000.0,203000.0,192750.0,202000.0,188670.0,200000.0,199900.0,197000.0,203500.0,203000.0,203578.0,202000.0,210000.0,200000.0,207650.0,203000.0,204900.0,197000.0,200360.0,200000.0,209900.0,223000.0,211000.0,204923.0,214900.0,210000.0,210000.0,218130.0,207348.0,205000.0,216000.0,220000.0,210910.0,216778.0,218750.0,222250.0,220736.0,225000.0,229900.0,219900.0,219000.0,225000.0,227000.0,235000.0,233845.0
394521,70,"Dayton, OH",Msa,OH,119900.0,120000.0,129600.0,126000.0,128050.0,132000.0,122000.0,117500.0,125450.0,112500.0,118000.0,112650.0,115000.0,105450.0,122500.0,115000.0,125750.0,129900.0,121000.0,115000.0,111700.0,117950.0,112000.0,118900.0,109000.0,119450.0,115000.0,120000.0,120500.0,128000.0,130000.0,119000.0,115000.0,105000.0,125100.0,116950.0,114900.0,104700.0,104250.0,117000.0,115000.0,113900.0,116250.0,112950.0,115950.0,105000.0,108750.0,100000.0,97000.0,105000.0,111750.0,125000.0,125000.0,135000.0,130000.0,120000.0,127700.0,122500.0,120000.0,124000.0,110000.0,110000.0,114550.0,127500.0,128500.0,139450.0,128750.0,116000.0,117500.0,112500.0,117750.0,113500.0,119500.0,109900.0,114900.0,122200.0,131750.0,131000.0,133000.0,120750.0,125900.0,126500.0,123450.0,114250.0,116950.0,112600.0,118000.0,126400.0,135000.0,124900.0,124000.0,119900.0,119900.0,115000.0,109000.0,120500.0,115000.0,127500.0,133950.0,130000.0,135000.0,130000.0,127000.0,123000.0,122500.0,135500.0,122700.0,123500.0,125000.0,127950.0,130000.0,126950.0,142000.0,129950.0,136900.0,134000.0,135000.0,134900.0,129900.0,115000.0,132900.0,128000.0,137900.0,142000.0,150000.0,150000.0,140000.0,142900.0,135000.0,135000.0,138700.0,121500.0,135000.0,133250.0,140000.0,145000.0,158500.0,148250.0,150000.0,150500.0,139900.0,144100.0,139500.0,131950.0,140000.0,153000.0,160000.0,157500.0,160000.0,170000.0,170000.0,160650.0,165000.0,155000.0,160000.0,162000.0,148750.0,153500.0,171000.0,179000.0
394843,71,"McAllen, TX",Msa,TX,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","",125000.0,106000.0,110000.0,104970.0,113800.0,109000.0,97500.0,96850.0,109950.0,98050.0,112900.0,105000.0,113000.0,104500.0,107200.0,103521.0,104000.0,105000.0,97500.0,98195.0,102000.0,106000.0,110900.0,100000.0,105000.0,101900.0,111100.0,102096.0,110750.0,105000.0,108950.0,105806.0,105000.0,107500.0,105000.0,110250.0,125000.0,113800.0,125000.0,119000.0,115000.0,104000.0,98000.0,105000.0,119900.0,114000.0,118950.0,119000.0,124900.0,115000.0,121000.0,114500.0,110750.0,122500.0,115150.0,109900.0,110000.0,122000.0,120000.0,125000.0,125129.0,132000.0,129250.0,126600.0,122735.0,129000.0,125000.0,125000.0,112840.0,130000.0,144500.0,138900.0,131000.0,135000.0,132870.0,135000.0,140000.0,125000.0,127000.0,141418.0,136000.0,143750.0,131600.0,131000.0,139000.0,138200.0,145000.0,145250.0,132700.0,145900.0,145000.0,142000.0,139000.0,143300.0,145000.0,140000.0,152000.0,143000.0,141500.0,145700.0,140400.0,138000.0,149000.0,143000.0,153250.0,148250.0,150000.0,159000.0,158000.0,154950.0,147000.0,159950.0,155000.0,155000.0,152000.0,162000.0,162000.0,160000.0,170000.0,167000.0,170500.0,173000.0,172000.0,165000.0,180000.0,180500.0,175000.0,176000.0,181500.0,185000.0,185000.0
394486,72,"Columbia, SC",Msa,SC,140000.0,140170.0,142875.0,149000.0,146167.0,148200.0,148045.0,141500.0,142250.0,141900.0,140000.0,140714.0,139995.0,138000.0,141300.0,139275.0,143849.0,149900.0,147250.0,135500.0,140000.0,134500.0,139000.0,139900.0,139135.0,134950.0,139900.0,137500.0,144900.0,148730.0,146000.0,145920.0,147449.0,143750.0,135000.0,143225.0,144520.0,131900.0,141680.0,142000.0,153500.0,149900.0,140000.0,140000.0,145000.0,142242.0,141000.0,150000.0,128500.0,142500.0,144390.0,148014.0,145000.0,148479.0,141000.0,142000.0,150000.0,136479.0,143945.0,145250.0,145000.0,149550.0,145325.0,153821.0,157958.0,159900.0,156000.0,150000.0,149900.0,159900.0,158000.0,145000.0,139450.0,150979.0,148995.0,153900.0,162000.0,150000.0,148500.0,149000.0,148000.0,146500.0,139900.0,131904.0,143500.0,145000.0,145000.0,155500.0,160000.0,154000.0,153000.0,149882.0,154000.0,141750.0,148000.0,145000.0,148800.0,159825.0,156550.0,165000.0,168000.0,164900.0,168000.0,168000.0,162500.0,158450.0,160000.0,155450.0,153000.0,160500.0,166000.0,165000.0,166605.0,168534.0,170000.0,169891.0,164900.0,164900.0,165950.0,164995.0,168000.0,169000.0,170000.0,174338.0,178000.0,175000.0,172000.0,179064.0,174000.0,174700.0,177000.0,172000.0,177510.0,179500.0,182000.0,189900.0,191250.0,193500.0,183000.0,180500.0,180000.0,186900.0,188000.0,174000.0,184500.0,185000.0,193000.0,195950.0,200000.0,205000.0,201500.0,205000.0,202694.0,203000.0,200000.0,202675.0,200750.0,210000.0,220000.0,220500.0
394648,73,"Greensboro, NC",Msa,NC,140000.0,141250.0,141000.0,140000.0,148000.0,143000.0,145000.0,141500.0,139750.0,138750.0,140000.0,130000.0,125000.0,133000.0,130000.0,135000.0,145000.0,140000.0,136500.0,137300.0,130000.0,131000.0,136000.0,130000.0,119000.0,130000.0,136750.0,133000.0,137000.0,139500.0,144250.0,128000.0,126000.0,137000.0,133500.0,114250.0,128995.0,123750.0,127500.0,127000.0,127000.0,128500.0,134250.0,122750.0,120000.0,125000.0,115500.0,119500.0,106750.0,128000.0,127500.0,137750.0,141500.0,130000.0,128600.0,126000.0,130000.0,135000.0,128500.0,130000.0,120000.0,132000.0,135000.0,134000.0,145750.0,145000.0,140000.0,135500.0,125000.0,134500.0,132250.0,120000.0,124500.0,136000.0,141750.0,135000.0,140000.0,142000.0,140000.0,135000.0,143250.0,130000.0,129750.0,137000.0,144000.0,135750.0,140000.0,152400.0,155000.0,143000.0,143500.0,140000.0,139000.0,137000.0,143000.0,134950.0,129950.0,140000.0,149950.0,145000.0,159000.0,153000.0,155000.0,145000.0,147000.0,148000.0,137500.0,142500.0,144250.0,148250.0,144000.0,147000.0,152000.0,160000.0,157500.0,152250.0,146500.0,156500.0,160000.0,140000.0,146000.0,160000.0,155000.0,158500.0,169000.0,165500.0,160000.0,162250.0,154000.0,170000.0,150000.0,146500.0,160000.0,154700.0,174500.0,170000.0,175000.0,174750.0,164000.0,162500.0,170000.0,165000.0,160000.0,159000.0,172000.0,174500.0,175000.0,175000.0,181000.0,192000.0,189000.0,185000.0,185000.0,188750.0,187245.0,182000.0,177250.0,189245.0,200000.0,159000.0
394304,74,"Akron, OH",Msa,OH,127450.0,119500.0,122750.0,123800.0,127885.0,124000.0,127250.0,125501.0,120000.0,115000.0,120000.0,103750.0,114950.0,125000.0,118540.0,125000.0,119000.0,119900.0,112000.0,121500.0,120000.0,120500.0,116000.0,117000.0,107000.0,121750.0,119900.0,118750.0,133950.0,115500.0,126500.0,111395.0,125000.0,128650.0,119450.0,122000.0,115142.0,119000.0,111000.0,120000.0,143000.0,130500.0,127000.0,123000.0,115000.0,121500.0,108000.0,130500.0,110000.0,120000.0,128000.0,122000.0,141000.0,122500.0,132000.0,117450.0,122000.0,126750.0,123000.0,112000.0,116500.0,132750.0,125000.0,137500.0,140000.0,140000.0,144500.0,130000.0,127000.0,126900.0,120000.0,114950.0,98338.0,127250.0,129000.0,124000.0,145000.0,132000.0,130000.0,125000.0,120000.0,127500.0,125000.0,106000.0,123500.0,130000.0,125000.0,131000.0,139250.0,143000.0,135000.0,136000.0,128400.0,132725.0,130000.0,114100.0,126125.0,125000.0,127000.0,136900.0,142200.0,137000.0,138000.0,143001.0,134000.0,135000.0,126500.0,124900.0,120237.0,135000.0,140000.0,147500.0,155000.0,153000.0,140000.0,139950.0,141250.0,139000.0,139250.0,125000.0,119900.0,125000.0,140000.0,143948.0,151000.0,150000.0,147000.0,146375.0,149000.0,155000.0,140000.0,140950.0,140000.0,144000.0,147000.0,150000.0,165750.0,157950.0,155000.0,145000.0,145000.0,157500.0,155000.0,139900.0,149950.0,162500.0,158000.0,164000.0,164350.0,170000.0,168750.0,174500.0,172000.0,169900.0,153260.0,145000.0,148500.0,155000.0,165000.0,170000.0
753906,75,"North Port-Sarasota-Bradenton, FL",Msa,FL,235000.0,225000.0,227650.0,230000.0,240000.0,230000.0,230000.0,218750.0,205500.0,188000.0,190000.0,175000.0,170000.0,175000.0,165188.0,170000.0,176000.0,172000.0,176750.0,164700.0,165000.0,160000.0,165500.0,164700.0,160000.0,170000.0,164450.0,171800.0,167000.0,167500.0,170000.0,160000.0,162500.0,158000.0,157500.0,151050.0,148000.0,153500.0,162300.0,164000.0,160000.0,158500.0,153000.0,160000.0,150000.0,150000.0,155000.0,153050.0,154000.0,160000.0,161500.0,174750.0,175000.0,171000.0,170000.0,170605.0,177750.0,172500.0,192000.0,177000.0,171375.0,180000.0,186045.0,195000.0,199950.0,212750.0,200000.0,205000.0,209000.0,199900.0,217000.0,211000.0,207445.0,205000.0,209493.0,216000.0,225000.0,227000.0,219600.0,225000.0,230000.0,228000.0,229000.0,230000.0,220000.0,225000.0,225000.0,239900.0,240000.0,235000.0,240000.0,239900.0,240000.0,242000.0,254589.0,247500.0,240000.0,239850.0,241999.0,252200.0,255088.0,255000.0,254000.0,249900.0,254990.0,250000.0,265000.0,250000.0,250000.0,256750.0,257000.0,260000.0,265000.0,265000.0,267000.0,269900.0,275580.0,273000.0,280000.0,275000.0,272000.0,269000.0,269000.0,270000.0,270745.0,275000.0,270000.0,268000.0,265000.0,275000.0,280000.0,269990.0,273881.0,275000.0,275000.0,290000.0,284000.0,278000.0,283150.0,285658.0,275000.0,287150.0,293400.0,280000.0,278000.0,280000.0,290000.0,287000.0,285000.0,305244.0,299100.0,292000.0,305000.0,315000.0,315000.0,313880.0,320000.0,340000.0,340000.0,350000.0
394798,76,"Little Rock, AR",Msa,AR,133000.0,140000.0,140000.0,145000.0,149000.0,148000.0,140000.0,143000.0,142000.0,139900.0,137000.0,133000.0,140000.0,135000.0,143000.0,143606.0,151000.0,149000.0,149000.0,143000.0,140000.0,143000.0,140000.0,155000.0,141000.0,143000.0,146000.0,155000.0,154000.0,154133.0,155000.0,146333.0,155000.0,151250.0,150500.0,154750.0,144000.0,150000.0,155000.0,155000.0,158000.0,150000.0,151000.0,149900.0,149000.0,147000.0,157950.0,154000.0,155000.0,150000.0,159000.0,155000.0,162500.0,163000.0,165000.0,165300.0,167000.0,164382.0,165000.0,159950.0,160000.0,166000.0,169900.0,175000.0,181702.0,180000.0,176000.0,174400.0,169500.0,174500.0,179900.0,165000.0,169900.0,165000.0,172250.0,175000.0,183000.0,185000.0,185000.0,176000.0,173900.0,172000.0,175000.0,174250.0,169850.0,173500.0,179000.0,180000.0,185782.0,180000.0,185000.0,180000.0,172500.0,166000.0,158000.0,150000.0,155000.0,158000.0,157500.0,160350.0,164950.0,155000.0,152000.0,153000.0,170000.0,160000.0,167500.0,160000.0,175000.0,161000.0,166000.0,165000.0,179900.0,159437.0,164000.0,159000.0,155000.0,160000.0,157000.0,154000.0,157500.0,157500.0,163000.0,166650.0,172000.0,169000.0,158150.0,161000.0,160000.0,165400.0,164725.0,162500.0,159900.0,163000.0,164900.0,172450.0,173500.0,170000.0,172000.0,165600.0,164043.0,175000.0,165000.0,162440.0,165900.0,179900.0,180000.0,177500.0,180000.0,185000.0,190000.0,185000.0,185500.0,189600.0,189500.0,175500.0,183000.0,189900.0,200000.0,202000.0
395134,77,"Stockton, CA",Msa,CA,328000.0,303500.0,278500.0,270000.0,250000.0,245000.0,232500.0,225000.0,235000.0,207636.0,216000.0,190000.0,189000.0,180000.0,190000.0,200000.0,192000.0,199000.0,180000.0,180000.0,185750.0,187000.0,195000.0,188750.0,184500.0,185000.0,180000.0,195000.0,190000.0,183000.0,175000.0,195000.0,178500.0,180000.0,173750.0,181500.0,175000.0,175000.0,175000.0,171000.0,172000.0,175000.0,175000.0,176500.0,163500.0,165000.0,170000.0,165000.0,175000.0,165000.0,180250.0,175000.0,185000.0,175250.0,175000.0,190000.0,186000.0,200000.0,200000.0,197000.0,182000.0,220000.0,210500.0,221000.0,225000.0,240000.0,240000.0,252000.0,235000.0,240000.0,257000.0,245000.0,244000.0,265000.0,255000.0,258750.0,270000.0,270000.0,270000.0,280000.0,270500.0,260000.0,290000.0,267000.0,280000.0,280000.0,280000.0,285000.0,304750.0,295000.0,303000.0,300000.0,290000.0,310000.0,315000.0,300000.0,311000.0,315000.0,315000.0,330000.0,320000.0,321000.0,330000.0,328000.0,325000.0,325000.0,336181.0,325000.0,335000.0,348000.0,349000.0,345000.0,350000.0,360000.0,365000.0,366000.0,353000.0,375000.0,372500.0,365000.0,384500.0,395000.0,380000.0,380000.0,383400.0,375000.0,395000.0,380000.0,378500.0,393750.0,400000.0,398750.0,414000.0,403500.0,401500.0,387750.0,400000.0,385000.0,410000.0,400000.0,395000.0,412500.0,420000.0,420000.0,435500.0,424250.0,430000.0,430750.0,420500.0,422500.0,420500.0,425000.0,430000.0,440000.0,425000.0,435000.0,440000.0,456750.0,475000.0,495000.0
394457,78,"Charleston, SC",Msa,SC,195000.0,209950.0,212000.0,205000.0,207883.0,210450.0,205000.0,192700.0,198000.0,191000.0,193990.0,189115.0,192000.0,196250.0,190000.0,196252.0,201000.0,193317.0,185775.0,181755.0,183000.0,179000.0,195534.0,197555.0,193000.0,194000.0,190196.0,194625.0,194950.0,202247.0,209000.0,207995.0,199358.0,217000.0,200000.0,200000.0,176609.0,200000.0,202661.0,201500.0,205000.0,203000.0,205000.0,188635.0,200990.0,203065.0,200000.0,194000.0,188323.0,195000.0,190000.0,216837.0,215009.0,220587.0,217500.0,201069.0,204861.0,199500.0,214000.0,196000.0,198444.0,210000.0,215000.0,218846.0,230000.0,220000.0,225000.0,223299.0,209000.0,215000.0,234549.0,220000.0,221000.0,227900.0,227250.0,235000.0,230000.0,235000.0,219245.0,222000.0,226500.0,230000.0,227450.0,228000.0,225513.0,235000.0,230000.0,236000.0,244610.0,239990.0,235000.0,241469.0,230000.0,250000.0,247750.0,220000.0,243950.0,238357.0,239507.0,248000.0,253210.0,247102.0,247000.0,252305.0,245000.0,249550.0,246625.0,244965.0,249000.0,251206.0,257000.0,264815.0,263000.0,265490.0,253990.0,253330.0,262750.0,257020.0,279728.0,264900.0,260000.0,265250.0,265000.0,275000.0,274000.0,266000.0,270000.0,275550.0,267250.0,275037.0,275000.0,265000.0,277833.0,275905.0,279900.0,285000.0,290000.0,286010.0,289900.0,290000.0,283900.0,271520.0,285606.0,290000.0,290000.0,285000.0,292750.0,284000.0,285950.0,310000.0,317750.0,312485.0,319375.0,318686.0,325000.0,315000.0,325000.0,343458.0,349000.0,349500.0
395143,79,"Syracuse, NY",Msa,NY,113000.0,111800.0,111000.0,120000.0,126800.0,126400.0,127000.0,120000.0,118000.0,118000.0,115000.0,113000.0,112000.0,119500.0,119480.0,122000.0,128700.0,122930.0,125000.0,124631.0,125000.0,115000.0,114330.0,112360.0,114000.0,113000.0,120000.0,125000.0,124150.0,121000.0,127700.0,125000.0,134200.0,121350.0,116000.0,119000.0,111250.0,120000.0,124900.0,122000.0,125000.0,125000.0,130000.0,122670.0,125000.0,113600.0,122500.0,110000.0,115000.0,113200.0,120000.0,122000.0,130000.0,132750.0,128000.0,120000.0,122000.0,127000.0,120000.0,112000.0,114000.0,116870.0,126750.0,125000.0,132500.0,135250.0,134900.0,129000.0,133250.0,125730.0,124500.0,117500.0,110000.0,119825.0,124950.0,122000.0,134000.0,133000.0,133900.0,130000.0,123850.0,131250.0,120000.0,121000.0,114000.0,119700.0,130000.0,136000.0,130295.0,135000.0,135000.0,129300.0,125000.0,125000.0,122000.0,129250.0,124250.0,115375.0,129900.0,130000.0,135000.0,142200.0,144000.0,135150.0,140000.0,131000.0,125000.0,125000.0,119000.0,116000.0,127000.0,135000.0,139538.0,143550.0,135000.0,136875.0,135850.0,135000.0,135445.0,123000.0,128500.0,125000.0,132500.0,140200.0,149900.0,142500.0,148000.0,144425.0,135000.0,142000.0,138297.0,130000.0,134000.0,131970.0,140000.0,145000.0,157000.0,153500.0,150000.0,152000.0,151064.0,146138.0,150900.0,144000.0,145300.0,143500.0,150000.0,157900.0,161000.0,159546.0,173750.0,169050.0,165000.0,166000.0,159500.0,155000.0,150000.0,157000.0,171100.0,170000.0
394484,80,"Colorado Springs, CO",Msa,CO,215000.0,209500.0,215000.0,218000.0,220500.0,225000.0,215000.0,210000.0,205000.0,208500.0,207050.0,198500.0,197500.0,208000.0,203000.0,208900.0,200000.0,202500.0,205000.0,197199.0,202250.0,202000.0,206000.0,207900.0,200865.0,185000.0,193000.0,200000.0,213900.0,222000.0,224000.0,215015.0,215000.0,212000.0,222950.0,203250.0,213539.0,201200.0,205000.0,207825.0,215000.0,207863.0,217750.0,210000.0,205616.0,208000.0,206700.0,209000.0,204500.0,214000.0,208000.0,221900.0,225950.0,222949.0,223796.0,214750.0,219900.0,226250.0,219000.0,210000.0,213300.0,220550.0,223288.0,220000.0,231000.0,236100.0,233000.0,228840.0,222200.0,229206.0,229500.0,229986.0,215000.0,222000.0,217900.0,230000.0,245551.0,234500.0,235000.0,227000.0,231498.0,224773.0,229900.0,240000.0,227845.0,226700.0,240000.0,249500.0,240650.0,245000.0,243000.0,242725.0,238000.0,239823.0,247348.0,240000.0,248000.0,248670.0,250000.0,263405.0,265000.0,260000.0,266950.0,259000.0,260000.0,260000.0,264500.0,275000.0,265648.0,269900.0,281950.0,280373.0,285000.0,278000.0,281500.0,277000.0,282000.0,290000.0,285000.0,289900.0,299948.0,299250.0,306050.0,314900.0,320350.0,314000.0,312500.0,309000.0,301992.0,305000.0,305000.0,301000.0,314512.0,313000.0,328000.0,324148.0,329900.0,325000.0,328000.0,330000.0,335000.0,326250.0,331800.0,333200.0,339663.0,355000.0,352000.0,350000.0,355000.0,375000.0,375000.0,376000.0,380000.0,381000.0,373000.0,377000.0,400000.0,400500.0,413000.0,430000.0
395235,81,"Winston-Salem, NC",Msa,NC,134500.0,136000.0,132500.0,142000.0,147000.0,140000.0,139000.0,135750.0,135000.0,135000.0,129000.0,126000.0,129250.0,132000.0,130000.0,140000.0,135125.0,132000.0,134500.0,127500.0,132750.0,124000.0,130445.0,143000.0,128500.0,129000.0,130000.0,135250.0,140000.0,129500.0,133000.0,132000.0,137250.0,144250.0,124500.0,120000.0,121750.0,124950.0,126500.0,135250.0,136000.0,130000.0,127500.0,124750.0,125000.0,130000.0,123000.0,122500.0,110000.0,126500.0,120100.0,127000.0,138000.0,125000.0,131000.0,127000.0,126000.0,119000.0,125000.0,116250.0,116990.0,119000.0,133000.0,133000.0,142500.0,134200.0,134000.0,128250.0,125000.0,128000.0,130000.0,116750.0,130000.0,125000.0,126000.0,135000.0,140000.0,135000.0,134000.0,133750.0,130000.0,133250.0,134500.0,130000.0,134250.0,140000.0,137000.0,143500.0,140000.0,144500.0,142000.0,138000.0,135500.0,138250.0,133000.0,142000.0,135000.0,131750.0,146500.0,151750.0,150000.0,145000.0,152000.0,147745.0,145000.0,144500.0,147500.0,138500.0,136000.0,149900.0,152950.0,155000.0,155000.0,155000.0,158000.0,153000.0,150000.0,150000.0,152000.0,153000.0,150000.0,153000.0,157000.0,165450.0,160000.0,157000.0,165000.0,161000.0,160250.0,165000.0,175000.0,160000.0,156000.0,169000.0,168750.0,180000.0,178000.0,180000.0,175000.0,172000.0,170000.0,180000.0,183000.0,162000.0,172000.0,180000.0,190000.0,185000.0,195000.0,203000.0,197000.0,205000.0,198000.0,198000.0,199500.0,186000.0,191500.0,199000.0,195000.0,166250.0
395224,82,"Wichita, KS",Msa,KS,98625.0,115500.0,120700.0,125360.0,113348.0,122500.0,134900.0,125000.0,115950.0,120375.0,123500.0,120500.0,109950.0,100531.0,129950.0,118000.0,127000.0,127500.0,126771.0,115000.0,106000.0,124000.0,113950.0,119900.0,100600.0,125750.0,119000.0,131500.0,134900.0,122300.0,129000.0,117500.0,113000.0,120011.0,113000.0,114900.0,104900.0,120950.0,109000.0,128200.0,123250.0,112000.0,120000.0,127450.0,123750.0,113250.0,121000.0,105800.0,114000.0,108000.0,127750.0,127000.0,129500.0,137200.0,122100.0,123975.0,121900.0,124900.0,110750.0,110125.0,113450.0,123700.0,126900.0,135000.0,134700.0,125000.0,132500.0,123000.0,123650.0,123000.0,115500.0,110000.0,120000.0,113500.0,117750.0,124900.0,134000.0,135000.0,138000.0,126500.0,133000.0,129700.0,122500.0,129950.0,133500.0,130000.0,138150.0,140000.0,140000.0,136950.0,136450.0,127500.0,128950.0,132250.0,129010.0,133000.0,127000.0,129000.0,132075.0,142000.0,139000.0,138950.0,140000.0,145000.0,143250.0,138250.0,146500.0,139000.0,137000.0,125537.0,136750.0,149000.0,150000.0,149500.0,150195.0,146000.0,143500.0,136400.0,139450.0,140000.0,137500.0,135000.0,145000.0,150000.0,155000.0,146375.0,153000.0,149900.0,149900.0,145250.0,144500.0,148000.0,146625.0,150000.0,149900.0,162000.0,165000.0,171000.0,153000.0,151750.0,153000.0,160000.0,152750.0,139900.0,152850.0,160000.0,175000.0,163500.0,170000.0,181000.0,176750.0,180000.0,174250.0,169900.0,180950.0,169000.0,170000.0,180750.0,179900.0,214250.0
395115,83,"Springfield, MA",Msa,MA,190000.0,181000.0,200000.0,204500.0,199000.0,209500.0,211750.0,200000.0,197000.0,181000.0,175900.0,180500.0,175000.0,178200.0,180000.0,184500.0,190000.0,188300.0,195000.0,187500.0,185750.0,175000.0,180000.0,197500.0,182500.0,188100.0,175000.0,180000.0,200000.0,200000.0,200000.0,186500.0,187500.0,180000.0,182100.0,195000.0,160000.0,169450.0,179900.0,173000.0,192250.0,192000.0,205000.0,183000.0,175000.0,180500.0,169000.0,169000.0,159000.0,180000.0,168000.0,182750.0,197500.0,190000.0,203000.0,173000.0,183750.0,180000.0,173500.0,168000.0,170250.0,174900.0,183000.0,192900.0,201250.0,208250.0,198000.0,182000.0,184000.0,175000.0,176250.0,177500.0,165500.0,180500.0,189000.0,189500.0,204900.0,190000.0,200000.0,178000.0,182500.0,194000.0,178700.0,179950.0,180750.0,180000.0,192500.0,201700.0,199900.0,207250.0,213750.0,195000.0,189000.0,191800.0,181500.0,183113.0,175000.0,180000.0,186550.0,205000.0,205000.0,209500.0,207250.0,200000.0,192000.0,193891.0,195000.0,195000.0,187700.0,192750.0,194000.0,196500.0,214500.0,218500.0,209900.0,212500.0,205550.0,216500.0,200000.0,199900.0,194950.0,200000.0,210000.0,218500.0,229900.0,220000.0,220500.0,215000.0,220000.0,220000.0,214900.0,199000.0,198000.0,205000.0,211000.0,225000.0,226000.0,234700.0,230725.0,224900.0,230000.0,224950.0,225000.0,218000.0,212500.0,220000.0,231000.0,239900.0,235000.0,245000.0,250000.0,249450.0,250000.0,245000.0,250000.0,240000.0,235000.0,247200.0,255000.0,265000.0
